season,primary_team,compared_against_team,stat_bin,difference,absolute_difference
2020,Penn State,Michigan,(54 | 56],0,0
2020,Penn State,Michigan,(56 | 58],0,0
2020,Penn State,Michigan,(60 | 62],0,0
2020,Penn State,Michigan,(62 | 64],0,0
2020,Penn State,Michigan,(66 | 68],0,0
2020,Penn State,Michigan,(70 | 72],0,0
2020,Penn State,Michigan,(72 | 74],0,0
2020,Penn State,Michigan,(74 | 76],0,0
2020,Penn State,Michigan,(76 | 78],0,0
2020,Penn State,Michigan,(78 | 80],0,0
2020,Penn State,Michigan,(80 | 82],0,0
2020,Penn State,Michigan,(82 | 84],0,0
2020,Penn State,Michigan,(84 | 86],0,0
2020,Penn State,Michigan,(86 | 88],0,0
2020,Penn State,Michigan,(88 | 90],0,0
2020,Penn State,Michigan,(90 | 92],0,0
2020,Penn State,Michigan,(92 | 94],0,0
2020,Penn State,Michigan,(94 | 96],0,0
2020,Penn State,Michigan,(96 | 98],0,0
2020,Penn State,Michigan State,(0 | 2],-0.093929451,0.093929451
2020,Penn State,Michigan State,(6 | 8],0.049220673,0.049220673
2020,Penn State,Michigan State,(-4 | -2],-0.046941938,0.046941938
2020,Penn State,Michigan State,(2 | 4],0.035138091,0.035138091
2020,Penn State,Michigan State,(8 | 10],0.015176374,0.015176374
2020,Penn State,Michigan State,(22 | 24],0.014492754,0.014492754
2020,Penn State,Michigan State,(-6 | -4],-0.014037007,0.014037007
2020,Penn State,Michigan State,(-2 | 0],-0.010846778,0.010846778
2020,Penn State,Michigan State,(-8 | -6],0.009661836,0.009661836
2020,Penn State,Michigan State,(14 | 16],0.009661836,0.009661836
2020,Penn State,Michigan State,(20 | 22],0.009661836,0.009661836
2020,Penn State,Michigan State,(30 | 32],0.009661836,0.009661836
2020,Penn State,Michigan State,(4 | 6],0.007337526,0.007337526
2020,Penn State,Michigan State,(10 | 12],0.005058792,0.005058792
2020,Penn State,Michigan State,(34 | 36],0.004830918,0.004830918
2020,Penn State,Michigan State,(12 | 14],-0.004147298,0.004147298
2020,Penn State,Michigan State,(-22 | -20],0,0
2020,Penn State,Michigan State,(-20 | -18],0,0
2020,Penn State,Michigan State,(-18 | -16],0,0
2020,Penn State,Michigan State,(-16 | -14],0,0
2020,Penn State,Michigan State,(-14 | -12],0,0
2020,Penn State,Michigan State,(-12 | -10],0,0
2020,Penn State,Michigan State,(-10 | -8],0,0
2020,Penn State,Michigan State,(16 | 18],0,0
2020,Penn State,Michigan State,(18 | 20],0,0
2020,Penn State,Michigan State,(24 | 26],0,0
2020,Penn State,Michigan State,(26 | 28],0,0
2020,Penn State,Michigan State,(28 | 30],0,0
2020,Penn State,Michigan State,(32 | 34],0,0
2020,Penn State,Michigan State,(36 | 38],0,0
2020,Penn State,Michigan State,(38 | 40],0,0
2020,Penn State,Michigan State,(40 | 42],0,0
2020,Penn State,Michigan State,(42 | 44],0,0
2020,Penn State,Michigan State,(44 | 46],0,0
2020,Penn State,Michigan State,(46 | 48],0,0
2020,Penn State,Michigan State,(48 | 50],0,0
2020,Penn State,Michigan State,(50 | 52],0,0
2020,Penn State,Michigan State,(52 | 54],0,0
2020,Penn State,Michigan State,(54 | 56],0,0
2020,Penn State,Michigan State,(56 | 58],0,0
2020,Penn State,Michigan State,(58 | 60],0,0
2020,Penn State,Michigan State,(60 | 62],0,0
2020,Penn State,Michigan State,(62 | 64],0,0
2020,Penn State,Michigan State,(64 | 66],0,0
2020,Penn State,Michigan State,(66 | 68],0,0
2020,Penn State,Michigan State,(68 | 70],0,0
2020,Penn State,Michigan State,(70 | 72],0,0
2020,Penn State,Michigan State,(72 | 74],0,0
2020,Penn State,Michigan State,(74 | 76],0,0
2020,Penn State,Michigan State,(76 | 78],0,0
2020,Penn State,Michigan State,(78 | 80],0,0
2020,Penn State,Michigan State,(80 | 82],0,0
2020,Penn State,Michigan State,(82 | 84],0,0
2020,Penn State,Michigan State,(84 | 86],0,0
2020,Penn State,Michigan State,(86 | 88],0,0
2020,Penn State,Michigan State,(88 | 90],0,0
2020,Penn State,Michigan State,(90 | 92],0,0
2020,Penn State,Michigan State,(92 | 94],0,0
2020,Penn State,Michigan State,(94 | 96],0,0
2020,Penn State,Michigan State,(96 | 98],0,0
2020,Penn State,Ohio State,(4 | 6],-0.05749354,0.05749354
2020,Penn State,Ohio State,(-2 | 0],0.052887316,0.052887316
2020,Penn State,Ohio State,(2 | 4],0.045669025,0.045669025
2020,Penn State,Ohio State,(6 | 8],0.034630941,0.034630941
2020,Penn State,Ohio State,(0 | 2],0.031344792,0.031344792
2020,Penn State,Ohio State,(-4 | -2],-0.025221885,0.025221885
2020,Penn State,Ohio State,(10 | 12],-0.020390967,0.020390967
2020,Penn State,Ohio State,(-6 | -4],-0.018424896,0.018424896
2020,Penn State,Ohio State,(24 | 26],-0.01744186,0.01744186
2020,Penn State,Ohio State,(14 | 16],-0.013593978,0.013593978
2020,Penn State,Ohio State,(12 | 14],0.012526682,0.012526682
2020,Penn State,Ohio State,(26 | 28],-0.011627907,0.011627907
2020,Penn State,Ohio State,(-8 | -6],0.009661836,0.009661836
2020,Penn State,Ohio State,(22 | 24],0.008678801,0.008678801
2020,Penn State,Ohio State,(18 | 20],-0.005813953,0.005813953
2020,Penn State,Ohio State,(32 | 34],-0.005813953,0.005813953
2020,Penn State,Ohio State,(40 | 42],-0.005813953,0.005813953
2020,Penn State,Ohio State,(62 | 64],-0.005813953,0.005813953
2020,Penn State,Ohio State,(64 | 66],-0.005813953,0.005813953
2020,Penn State,Ohio State,(20 | 22],0.003847883,0.003847883
2020,Penn State,Ohio State,(8 | 10],-0.003033367,0.003033367
2020,Penn State,Ohio State,(30 | 32],-0.001966071,0.001966071
2020,Penn State,Ohio State,(34 | 36],-0.000983035,0.000983035
2020,Penn State,Ohio State,(-22 | -20],0,0
2020,Penn State,Ohio State,(-20 | -18],0,0
2020,Penn State,Ohio State,(-18 | -16],0,0
2020,Penn State,Ohio State,(-16 | -14],0,0
2020,Penn State,Ohio State,(-14 | -12],0,0
2020,Penn State,Ohio State,(-12 | -10],0,0
2020,Penn State,Ohio State,(-10 | -8],0,0
2020,Penn State,Ohio State,(16 | 18],0,0
2020,Penn State,Ohio State,(28 | 30],0,0
2020,Penn State,Ohio State,(36 | 38],0,0
2020,Penn State,Ohio State,(38 | 40],0,0
2020,Penn State,Ohio State,(42 | 44],0,0
2020,Penn State,Ohio State,(44 | 46],0,0
2020,Penn State,Ohio State,(46 | 48],0,0
2020,Penn State,Ohio State,(48 | 50],0,0
2020,Penn State,Ohio State,(50 | 52],0,0
2020,Penn State,Ohio State,(52 | 54],0,0
2020,Penn State,Ohio State,(54 | 56],0,0
2020,Penn State,Ohio State,(56 | 58],0,0
2020,Penn State,Ohio State,(58 | 60],0,0
2020,Penn State,Ohio State,(60 | 62],0,0
2020,Penn State,Ohio State,(66 | 68],0,0
2020,Penn State,Ohio State,(68 | 70],0,0
2020,Penn State,Ohio State,(70 | 72],0,0
2020,Penn State,Ohio State,(72 | 74],0,0
2020,Penn State,Ohio State,(74 | 76],0,0
2020,Penn State,Ohio State,(76 | 78],0,0
2020,Penn State,Ohio State,(78 | 80],0,0
2020,Penn State,Ohio State,(80 | 82],0,0
2020,Penn State,Ohio State,(82 | 84],0,0
2020,Penn State,Ohio State,(84 | 86],0,0
2020,Penn State,Ohio State,(86 | 88],0,0
2020,Penn State,Ohio State,(88 | 90],0,0
2020,Penn State,Ohio State,(90 | 92],0,0
2020,Penn State,Ohio State,(92 | 94],0,0
2020,Penn State,Ohio State,(94 | 96],0,0
2020,Penn State,Ohio State,(96 | 98],0,0
2020,Penn State,Wisconsin,(2 | 4],0.057150669,0.057150669
2020,Penn State,Wisconsin,(0 | 2],0.047579983,0.047579983
2020,Penn State,Wisconsin,(4 | 6],-0.039832285,0.039832285
2020,Penn State,Wisconsin,(8 | 10],-0.038282745,0.038282745
2020,Penn State,Wisconsin,(-4 | -2],-0.034363321,0.034363321
2020,Penn State,Wisconsin,(-2 | 0],0.020599763,0.020599763
2020,Penn State,Wisconsin,(16 | 18],-0.018867925,0.018867925
2020,Penn State,Wisconsin,(-6 | -4],-0.014037007,0.014037007
2020,Penn State,Wisconsin,(18 | 20],-0.012578616,0.012578616
2020,Penn State,Wisconsin,(6 | 8],0.011484824,0.011484824
2020,Penn State,Wisconsin,(20 | 22],0.009661836,0.009661836
2020,Penn State,Wisconsin,(30 | 32],0.009661836,0.009661836
2020,Penn State,Wisconsin,(22 | 24],0.008203446,0.008203446
2020,Penn State,Wisconsin,(12 | 14],-0.007291952,0.007291952
2020,Penn State,Wisconsin,(38 | 40],-0.006289308,0.006289308
2020,Penn State,Wisconsin,(34 | 36],0.004830918,0.004830918
2020,Penn State,Wisconsin,(10 | 12],-0.004375171,0.004375171
2020,Penn State,Wisconsin,(-8 | -6],0.003372528,0.003372528
2020,Penn State,Wisconsin,(14 | 16],0.003372528,0.003372528
2020,Penn State,Wisconsin,(-22 | -20],0,0
2020,Penn State,Wisconsin,(-20 | -18],0,0
2020,Penn State,Wisconsin,(-18 | -16],0,0
2020,Penn State,Wisconsin,(-16 | -14],0,0
2020,Penn State,Wisconsin,(-14 | -12],0,0
2020,Penn State,Wisconsin,(-12 | -10],0,0
2020,Penn State,Wisconsin,(-10 | -8],0,0
2020,Penn State,Wisconsin,(24 | 26],0,0
2020,Penn State,Wisconsin,(26 | 28],0,0
2020,Penn State,Wisconsin,(28 | 30],0,0
2020,Penn State,Wisconsin,(32 | 34],0,0
2020,Penn State,Wisconsin,(36 | 38],0,0
2020,Penn State,Wisconsin,(40 | 42],0,0
2020,Penn State,Wisconsin,(42 | 44],0,0
2020,Penn State,Wisconsin,(44 | 46],0,0
2020,Penn State,Wisconsin,(46 | 48],0,0
2020,Penn State,Wisconsin,(48 | 50],0,0
2020,Penn State,Wisconsin,(50 | 52],0,0
2020,Penn State,Wisconsin,(52 | 54],0,0
2020,Penn State,Wisconsin,(54 | 56],0,0
2020,Penn State,Wisconsin,(56 | 58],0,0
2020,Penn State,Wisconsin,(58 | 60],0,0
2020,Penn State,Wisconsin,(60 | 62],0,0
2020,Penn State,Wisconsin,(62 | 64],0,0
2020,Penn State,Wisconsin,(64 | 66],0,0
2020,Penn State,Wisconsin,(66 | 68],0,0
2020,Penn State,Wisconsin,(68 | 70],0,0
2020,Penn State,Wisconsin,(70 | 72],0,0
2020,Penn State,Wisconsin,(72 | 74],0,0
2020,Penn State,Wisconsin,(74 | 76],0,0
2020,Penn State,Wisconsin,(76 | 78],0,0
2020,Penn State,Wisconsin,(78 | 80],0,0
2020,Penn State,Wisconsin,(80 | 82],0,0
2020,Penn State,Wisconsin,(82 | 84],0,0
2020,Penn State,Wisconsin,(84 | 86],0,0
2020,Penn State,Wisconsin,(86 | 88],0,0
2020,Penn State,Wisconsin,(88 | 90],0,0
2020,Penn State,Wisconsin,(90 | 92],0,0
2020,Penn State,Wisconsin,(92 | 94],0,0
2020,Penn State,Wisconsin,(94 | 96],0,0
2020,Penn State,Wisconsin,(96 | 98],0,0
2020,Wisconsin,Iowa,(0 | 2],-0.0629473,0.0629473
2020,Wisconsin,Iowa,(2 | 4],0.06029061,0.06029061
2020,Wisconsin,Iowa,(8 | 10],0.034347213,0.034347213
2020,Wisconsin,Iowa,(14 | 16],-0.028193451,0.028193451
2020,Wisconsin,Iowa,(6 | 8],-0.027976578,0.027976578
2020,Wisconsin,Iowa,(4 | 6],0.021633051,0.021633051
2020,Wisconsin,Iowa,(-2 | 0],0.016048579,0.016048579
2020,Wisconsin,Iowa,(10 | 12],-0.015614834,0.015614834
2020,Wisconsin,Iowa,(16 | 18],0.01455758,0.01455758
2020,Wisconsin,Iowa,(-4 | -2],-0.012009326,0.012009326
2020,Wisconsin,Iowa,(18 | 20],0.008268271,0.008268271
2020,Wisconsin,Iowa,(22 | 24],0.006289308,0.006289308
2020,Wisconsin,Iowa,(38 | 40],0.006289308,0.006289308
2020,Wisconsin,Iowa,(12 | 14],0.005584472,0.005584472
2020,Wisconsin,Iowa,(20 | 22],-0.004310345,0.004310345
2020,Wisconsin,Iowa,(24 | 26],-0.004310345,0.004310345
2020,Wisconsin,Iowa,(26 | 28],-0.004310345,0.004310345
2020,Wisconsin,Iowa,(34 | 36],-0.004310345,0.004310345
2020,Wisconsin,Iowa,(44 | 46],-0.004310345,0.004310345
2020,Wisconsin,Iowa,(70 | 72],-0.004310345,0.004310345
2020,Wisconsin,Iowa,(78 | 80],-0.004310345,0.004310345
2020,Wisconsin,Iowa,(-8 | -6],0.001978963,0.001978963
2020,Wisconsin,Iowa,(-6 | -4],0.001626546,0.001626546
2020,Wisconsin,Iowa,(-22 | -20],0,0
2020,Wisconsin,Iowa,(-20 | -18],0,0
2020,Wisconsin,Iowa,(-18 | -16],0,0
2020,Wisconsin,Iowa,(-16 | -14],0,0
2020,Wisconsin,Iowa,(-14 | -12],0,0
2020,Wisconsin,Iowa,(-12 | -10],0,0
2020,Wisconsin,Iowa,(-10 | -8],0,0
2020,Wisconsin,Iowa,(28 | 30],0,0
2020,Wisconsin,Iowa,(30 | 32],0,0
2020,Wisconsin,Iowa,(32 | 34],0,0
2020,Wisconsin,Iowa,(36 | 38],0,0
2020,Wisconsin,Iowa,(40 | 42],0,0
2020,Wisconsin,Iowa,(42 | 44],0,0
2020,Wisconsin,Iowa,(46 | 48],0,0
2020,Wisconsin,Iowa,(48 | 50],0,0
2020,Wisconsin,Iowa,(50 | 52],0,0
2020,Wisconsin,Iowa,(52 | 54],0,0
2020,Wisconsin,Iowa,(54 | 56],0,0
2020,Wisconsin,Iowa,(56 | 58],0,0
2020,Wisconsin,Iowa,(58 | 60],0,0
2020,Wisconsin,Iowa,(60 | 62],0,0
2020,Wisconsin,Iowa,(62 | 64],0,0
2020,Wisconsin,Iowa,(64 | 66],0,0
2020,Wisconsin,Iowa,(66 | 68],0,0
2020,Wisconsin,Iowa,(68 | 70],0,0
2020,Wisconsin,Iowa,(72 | 74],0,0
2020,Wisconsin,Iowa,(74 | 76],0,0
2020,Wisconsin,Iowa,(76 | 78],0,0
2020,Wisconsin,Iowa,(80 | 82],0,0
2020,Wisconsin,Iowa,(82 | 84],0,0
2020,Wisconsin,Iowa,(84 | 86],0,0
2020,Wisconsin,Iowa,(86 | 88],0,0
2020,Wisconsin,Iowa,(88 | 90],0,0
2020,Wisconsin,Iowa,(90 | 92],0,0
2020,Wisconsin,Iowa,(92 | 94],0,0
2020,Wisconsin,Iowa,(94 | 96],0,0
2020,Wisconsin,Iowa,(96 | 98],0,0
2020,Wisconsin,Michigan,(0 | 2],-0.108877204,0.108877204
2020,Wisconsin,Michigan,(2 | 4],0.060573255,0.060573255
2020,Wisconsin,Michigan,(4 | 6],0.05258274,0.05258274
2020,Wisconsin,Michigan,(-2 | 0],-0.028044129,0.028044129
2020,Wisconsin,Michigan,(8 | 10],0.024383957,0.024383957
2020,Wisconsin,Michigan,(-4 | -2],0.019434993,0.019434993
2020,Wisconsin,Michigan,(14 | 16],-0.018300856,0.018300856
2020,Wisconsin,Michigan,(16 | 18],0.010671204,0.010671204
2020,Wisconsin,Michigan,(-8 | -6],-0.010104135,0.010104135
2020,Wisconsin,Michigan,(6 | 8],0.009897928,0.009897928
2020,Wisconsin,Michigan,(24 | 26],-0.008196721,0.008196721
2020,Wisconsin,Michigan,(58 | 60],-0.008196721,0.008196721
2020,Wisconsin,Michigan,(64 | 66],-0.008196721,0.008196721
2020,Wisconsin,Michigan,(68 | 70],-0.008196721,0.008196721
2020,Wisconsin,Michigan,(12 | 14],0.006856377,0.006856377
2020,Wisconsin,Michigan,(22 | 24],0.006289308,0.006289308
2020,Wisconsin,Michigan,(38 | 40],0.006289308,0.006289308
2020,Wisconsin,Michigan,(-6 | -4],-0.005722239,0.005722239
2020,Wisconsin,Michigan,(18 | 20],0.004381895,0.004381895
2020,Wisconsin,Michigan,(10 | 12],0.002474482,0.002474482
2020,Wisconsin,Michigan,(-22 | -20],0,0
2020,Wisconsin,Michigan,(-20 | -18],0,0
2020,Wisconsin,Michigan,(-18 | -16],0,0
2020,Wisconsin,Michigan,(-16 | -14],0,0
2020,Wisconsin,Michigan,(-14 | -12],0,0
2020,Wisconsin,Michigan,(-12 | -10],0,0
2020,Wisconsin,Michigan,(-10 | -8],0,0
2020,Wisconsin,Michigan,(20 | 22],0,0
2020,Wisconsin,Michigan,(26 | 28],0,0
2020,Wisconsin,Michigan,(28 | 30],0,0
2020,Wisconsin,Michigan,(30 | 32],0,0
2020,Wisconsin,Michigan,(32 | 34],0,0
2020,Wisconsin,Michigan,(34 | 36],0,0
2020,Wisconsin,Michigan,(36 | 38],0,0
2020,Wisconsin,Michigan,(40 | 42],0,0
2020,Wisconsin,Michigan,(42 | 44],0,0
2020,Wisconsin,Michigan,(44 | 46],0,0
2020,Wisconsin,Michigan,(46 | 48],0,0
2020,Wisconsin,Michigan,(48 | 50],0,0
2020,Wisconsin,Michigan,(50 | 52],0,0
2020,Wisconsin,Michigan,(52 | 54],0,0
2020,Wisconsin,Michigan,(54 | 56],0,0
2020,Wisconsin,Michigan,(56 | 58],0,0
2020,Wisconsin,Michigan,(60 | 62],0,0
2020,Wisconsin,Michigan,(62 | 64],0,0
2020,Wisconsin,Michigan,(66 | 68],0,0
2020,Wisconsin,Michigan,(70 | 72],0,0
2020,Wisconsin,Michigan,(72 | 74],0,0
2020,Wisconsin,Michigan,(74 | 76],0,0
2020,Wisconsin,Michigan,(76 | 78],0,0
2020,Wisconsin,Michigan,(78 | 80],0,0
2020,Wisconsin,Michigan,(80 | 82],0,0
2020,Wisconsin,Michigan,(82 | 84],0,0
2020,Wisconsin,Michigan,(84 | 86],0,0
2020,Wisconsin,Michigan,(86 | 88],0,0
2020,Wisconsin,Michigan,(88 | 90],0,0
2020,Wisconsin,Michigan,(90 | 92],0,0
2020,Wisconsin,Michigan,(92 | 94],0,0
2020,Wisconsin,Michigan,(94 | 96],0,0
2020,Wisconsin,Michigan,(96 | 98],0,0
2020,Wisconsin,Michigan State,(0 | 2],-0.141509434,0.141509434
2020,Wisconsin,Michigan State,(8 | 10],0.053459119,0.053459119
2020,Wisconsin,Michigan State,(4 | 6],0.047169811,0.047169811
2020,Wisconsin,Michigan State,(6 | 8],0.037735849,0.037735849
2020,Wisconsin,Michigan State,(-2 | 0],-0.031446541,0.031446541
2020,Wisconsin,Michigan State,(2 | 4],-0.022012578,0.022012578
2020,Wisconsin,Michigan State,(16 | 18],0.018867925,0.018867925
2020,Wisconsin,Michigan State,(-4 | -2],-0.012578617,0.012578617
2020,Wisconsin,Michigan State,(18 | 20],0.012578616,0.012578616
2020,Wisconsin,Michigan State,(10 | 12],0.009433963,0.009433963
2020,Wisconsin,Michigan State,(-8 | -6],0.006289308,0.006289308
2020,Wisconsin,Michigan State,(14 | 16],0.006289308,0.006289308
2020,Wisconsin,Michigan State,(22 | 24],0.006289308,0.006289308
2020,Wisconsin,Michigan State,(38 | 40],0.006289308,0.006289308
2020,Wisconsin,Michigan State,(12 | 14],0.003144654,0.003144654
2020,Wisconsin,Michigan State,(-22 | -20],0,0
2020,Wisconsin,Michigan State,(-20 | -18],0,0
2020,Wisconsin,Michigan State,(-18 | -16],0,0
2020,Wisconsin,Michigan State,(-16 | -14],0,0
2020,Wisconsin,Michigan State,(-14 | -12],0,0
2020,Wisconsin,Michigan State,(-12 | -10],0,0
2020,Wisconsin,Michigan State,(-10 | -8],0,0
2020,Wisconsin,Michigan State,(-6 | -4],0,0
2020,Wisconsin,Michigan State,(20 | 22],0,0
2020,Wisconsin,Michigan State,(24 | 26],0,0
2020,Wisconsin,Michigan State,(26 | 28],0,0
2020,Wisconsin,Michigan State,(28 | 30],0,0
2020,Wisconsin,Michigan State,(30 | 32],0,0
2020,Wisconsin,Michigan State,(32 | 34],0,0
2020,Wisconsin,Michigan State,(34 | 36],0,0
2020,Wisconsin,Michigan State,(36 | 38],0,0
2020,Wisconsin,Michigan State,(40 | 42],0,0
2020,Wisconsin,Michigan State,(42 | 44],0,0
2020,Wisconsin,Michigan State,(44 | 46],0,0
2020,Wisconsin,Michigan State,(46 | 48],0,0
2020,Wisconsin,Michigan State,(48 | 50],0,0
2020,Wisconsin,Michigan State,(50 | 52],0,0
2020,Wisconsin,Michigan State,(52 | 54],0,0
2020,Wisconsin,Michigan State,(54 | 56],0,0
2020,Wisconsin,Michigan State,(56 | 58],0,0
2020,Wisconsin,Michigan State,(58 | 60],0,0
2020,Wisconsin,Michigan State,(60 | 62],0,0
2020,Wisconsin,Michigan State,(62 | 64],0,0
2020,Wisconsin,Michigan State,(64 | 66],0,0
2020,Wisconsin,Michigan State,(66 | 68],0,0
2020,Wisconsin,Michigan State,(68 | 70],0,0
2020,Wisconsin,Michigan State,(70 | 72],0,0
2020,Wisconsin,Michigan State,(72 | 74],0,0
2020,Wisconsin,Michigan State,(74 | 76],0,0
2020,Wisconsin,Michigan State,(76 | 78],0,0
2020,Wisconsin,Michigan State,(78 | 80],0,0
2020,Wisconsin,Michigan State,(80 | 82],0,0
2020,Wisconsin,Michigan State,(82 | 84],0,0
2020,Wisconsin,Michigan State,(84 | 86],0,0
2020,Wisconsin,Michigan State,(86 | 88],0,0
2020,Wisconsin,Michigan State,(88 | 90],0,0
2020,Wisconsin,Michigan State,(90 | 92],0,0
2020,Wisconsin,Michigan State,(92 | 94],0,0
2020,Wisconsin,Michigan State,(94 | 96],0,0
2020,Wisconsin,Michigan State,(96 | 98],0,0
2020,Wisconsin,Ohio State,(8 | 10],0.035249378,0.035249378
2020,Wisconsin,Ohio State,(-2 | 0],0.032287553,0.032287553
2020,Wisconsin,Ohio State,(6 | 8],0.023146117,0.023146117
2020,Wisconsin,Ohio State,(12 | 14],0.019818634,0.019818634
2020,Wisconsin,Ohio State,(16 | 18],0.018867925,0.018867925
2020,Wisconsin,Ohio State,(4 | 6],-0.017661255,0.017661255
2020,Wisconsin,Ohio State,(24 | 26],-0.01744186,0.01744186
2020,Wisconsin,Ohio State,(14 | 16],-0.016966506,0.016966506
2020,Wisconsin,Ohio State,(0 | 2],-0.016235191,0.016235191
2020,Wisconsin,Ohio State,(10 | 12],-0.016015796,0.016015796
2020,Wisconsin,Ohio State,(26 | 28],-0.011627907,0.011627907
2020,Wisconsin,Ohio State,(30 | 32],-0.011627907,0.011627907
2020,Wisconsin,Ohio State,(2 | 4],-0.011481644,0.011481644
2020,Wisconsin,Ohio State,(-4 | -2],0.009141436,0.009141436
2020,Wisconsin,Ohio State,(18 | 20],0.006764663,0.006764663
2020,Wisconsin,Ohio State,(-8 | -6],0.006289308,0.006289308
2020,Wisconsin,Ohio State,(38 | 40],0.006289308,0.006289308
2020,Wisconsin,Ohio State,(20 | 22],-0.005813953,0.005813953
2020,Wisconsin,Ohio State,(32 | 34],-0.005813953,0.005813953
2020,Wisconsin,Ohio State,(34 | 36],-0.005813953,0.005813953
2020,Wisconsin,Ohio State,(40 | 42],-0.005813953,0.005813953
2020,Wisconsin,Ohio State,(62 | 64],-0.005813953,0.005813953
2020,Wisconsin,Ohio State,(64 | 66],-0.005813953,0.005813953
2020,Wisconsin,Ohio State,(-6 | -4],-0.004387889,0.004387889
2020,Wisconsin,Ohio State,(22 | 24],0.000475355,0.000475355
2020,Wisconsin,Ohio State,(-22 | -20],0,0
2020,Wisconsin,Ohio State,(-20 | -18],0,0
2020,Wisconsin,Ohio State,(-18 | -16],0,0
2020,Wisconsin,Ohio State,(-16 | -14],0,0
2020,Wisconsin,Ohio State,(-14 | -12],0,0
2020,Wisconsin,Ohio State,(-12 | -10],0,0
2020,Wisconsin,Ohio State,(-10 | -8],0,0
2020,Wisconsin,Ohio State,(28 | 30],0,0
2020,Wisconsin,Ohio State,(36 | 38],0,0
2020,Wisconsin,Ohio State,(42 | 44],0,0
2020,Wisconsin,Ohio State,(44 | 46],0,0
2020,Wisconsin,Ohio State,(46 | 48],0,0
2020,Wisconsin,Ohio State,(48 | 50],0,0
2020,Wisconsin,Ohio State,(50 | 52],0,0
2020,Wisconsin,Ohio State,(52 | 54],0,0
2020,Wisconsin,Ohio State,(54 | 56],0,0
2020,Wisconsin,Ohio State,(56 | 58],0,0
2020,Wisconsin,Ohio State,(58 | 60],0,0
2020,Wisconsin,Ohio State,(60 | 62],0,0
2020,Wisconsin,Ohio State,(66 | 68],0,0
2020,Wisconsin,Ohio State,(68 | 70],0,0
2020,Wisconsin,Ohio State,(70 | 72],0,0
2020,Wisconsin,Ohio State,(72 | 74],0,0
2020,Wisconsin,Ohio State,(74 | 76],0,0
2020,Wisconsin,Ohio State,(76 | 78],0,0
2020,Wisconsin,Ohio State,(78 | 80],0,0
2020,Wisconsin,Ohio State,(80 | 82],0,0
2020,Wisconsin,Ohio State,(82 | 84],0,0
2020,Wisconsin,Ohio State,(84 | 86],0,0
2020,Wisconsin,Ohio State,(86 | 88],0,0
2020,Wisconsin,Ohio State,(88 | 90],0,0
2020,Wisconsin,Ohio State,(90 | 92],0,0
2020,Wisconsin,Ohio State,(92 | 94],0,0
2020,Wisconsin,Ohio State,(94 | 96],0,0
2020,Wisconsin,Ohio State,(96 | 98],0,0
2020,Wisconsin,Penn State,(2 | 4],-0.057150669,0.057150669
2020,Wisconsin,Penn State,(0 | 2],-0.047579983,0.047579983
2020,Wisconsin,Penn State,(4 | 6],0.039832285,0.039832285
2020,Wisconsin,Penn State,(8 | 10],0.038282745,0.038282745
2020,Wisconsin,Penn State,(-4 | -2],0.034363321,0.034363321
2020,Wisconsin,Penn State,(-2 | 0],-0.020599763,0.020599763
2020,Wisconsin,Penn State,(16 | 18],0.018867925,0.018867925
2020,Wisconsin,Penn State,(-6 | -4],0.014037007,0.014037007
2020,Wisconsin,Penn State,(18 | 20],0.012578616,0.012578616
2020,Wisconsin,Penn State,(6 | 8],-0.011484824,0.011484824
2020,Wisconsin,Penn State,(20 | 22],-0.009661836,0.009661836
2020,Wisconsin,Penn State,(30 | 32],-0.009661836,0.009661836
2020,Wisconsin,Penn State,(22 | 24],-0.008203446,0.008203446
2020,Wisconsin,Penn State,(12 | 14],0.007291952,0.007291952
2020,Wisconsin,Penn State,(38 | 40],0.006289308,0.006289308
2020,Wisconsin,Penn State,(34 | 36],-0.004830918,0.004830918
2020,Wisconsin,Penn State,(10 | 12],0.004375171,0.004375171
2020,Wisconsin,Penn State,(-8 | -6],-0.003372528,0.003372528
2020,Wisconsin,Penn State,(14 | 16],-0.003372528,0.003372528
2020,Wisconsin,Penn State,(-22 | -20],0,0
2020,Wisconsin,Penn State,(-20 | -18],0,0
2020,Wisconsin,Penn State,(-18 | -16],0,0
2020,Wisconsin,Penn State,(-16 | -14],0,0
2020,Wisconsin,Penn State,(-14 | -12],0,0
2020,Wisconsin,Penn State,(-12 | -10],0,0
2020,Wisconsin,Penn State,(-10 | -8],0,0
2020,Wisconsin,Penn State,(24 | 26],0,0
2020,Wisconsin,Penn State,(26 | 28],0,0
2020,Wisconsin,Penn State,(28 | 30],0,0
2020,Wisconsin,Penn State,(32 | 34],0,0
2020,Wisconsin,Penn State,(36 | 38],0,0
2020,Wisconsin,Penn State,(40 | 42],0,0
2020,Wisconsin,Penn State,(42 | 44],0,0
2020,Wisconsin,Penn State,(44 | 46],0,0
2020,Wisconsin,Penn State,(46 | 48],0,0
2020,Wisconsin,Penn State,(48 | 50],0,0
2020,Wisconsin,Penn State,(50 | 52],0,0
2020,Wisconsin,Penn State,(52 | 54],0,0
2020,Wisconsin,Penn State,(54 | 56],0,0
2020,Wisconsin,Penn State,(56 | 58],0,0
2020,Wisconsin,Penn State,(58 | 60],0,0
2020,Wisconsin,Penn State,(60 | 62],0,0
2020,Wisconsin,Penn State,(62 | 64],0,0
2020,Wisconsin,Penn State,(64 | 66],0,0
