season,team,statBin,count,count_over_window_sum,cum_sum_season_year_statBins,window_sum,cum_sum_as_window_percentage
2019,Wisconsin,"(-2, 0]",42,0.097447796,53,431,0.122969838
2019,Wisconsin,"(0, 2]",90,0.208816705,143,431,0.331786543
2019,Wisconsin,"(2, 4]",102,0.236658933,245,431,0.568445476
2019,Wisconsin,"(4, 6]",65,0.150812065,310,431,0.719257541
2019,Wisconsin,"(6, 8]",35,0.081206497,345,431,0.800464037
2019,Wisconsin,"(8, 10]",22,0.051044084,367,431,0.851508121
2019,Wisconsin,"(10, 12]",17,0.039443155,384,431,0.890951276
2019,Wisconsin,"(12, 14]",9,0.020881671,393,431,0.911832947
2019,Wisconsin,"(14, 16]",8,0.018561485,401,431,0.930394432
2019,Wisconsin,"(16, 18]",9,0.020881671,410,431,0.951276102
2019,Wisconsin,"(18, 20]",4,0.009280742,414,431,0.960556845
2019,Wisconsin,"(20, 22]",3,0.006960557,417,431,0.967517401
2019,Wisconsin,"(22, 24]",3,0.006960557,420,431,0.974477958
2019,Wisconsin,"(24, 26]",0,0,420,431,0.974477958
2019,Wisconsin,"(26, 28]",1,0.002320186,421,431,0.976798144
2019,Wisconsin,"(28, 30]",0,0,421,431,0.976798144
2019,Wisconsin,"(30, 32]",0,0,421,431,0.976798144
2019,Wisconsin,"(32, 34]",0,0,421,431,0.976798144
2019,Wisconsin,"(34, 36]",1,0.002320186,422,431,0.979118329
2019,Wisconsin,"(36, 38]",2,0.004640371,424,431,0.983758701
2019,Wisconsin,"(38, 40]",0,0,424,431,0.983758701
2019,Wisconsin,"(40, 42]",2,0.004640371,426,431,0.988399072
2019,Wisconsin,"(42, 44]",1,0.002320186,427,431,0.990719258
2019,Wisconsin,"(44, 46]",1,0.002320186,428,431,0.993039443
2019,Wisconsin,"(46, 48]",1,0.002320186,429,431,0.995359629
2019,Wisconsin,"(48, 50]",0,0,429,431,0.995359629
2019,Wisconsin,"(50, 52]",1,0.002320186,430,431,0.997679814
2019,Wisconsin,"(52, 54]",0,0,430,431,0.997679814
2019,Wisconsin,"(54, 56]",0,0,430,431,0.997679814
2019,Wisconsin,"(56, 58]",0,0,430,431,0.997679814
2019,Wisconsin,"(58, 60]",0,0,430,431,0.997679814
2019,Wisconsin,"(60, 62]",0,0,430,431,0.997679814
2019,Wisconsin,"(62, 64]",0,0,430,431,0.997679814
2019,Wisconsin,"(64, 66]",0,0,430,431,0.997679814
2019,Wisconsin,"(66, 68]",0,0,430,431,0.997679814
2019,Wisconsin,"(68, 70]",0,0,430,431,0.997679814
2019,Wisconsin,"(70, 72]",1,0.002320186,431,431,1
2019,Wisconsin,"(72, 74]",0,0,431,431,1
2019,Wisconsin,"(74, 76]",0,0,431,431,1
2019,Wisconsin,"(76, 78]",0,0,431,431,1
2019,Wisconsin,"(78, 80]",0,0,431,431,1
2019,Wisconsin,"(80, 82]",0,0,431,431,1
2019,Wisconsin,"(82, 84]",0,0,431,431,1
2019,Wisconsin,"(84, 86]",0,0,431,431,1
2019,Wisconsin,"(86, 88]",0,0,431,431,1
2019,Wisconsin,"(88, 90]",0,0,431,431,1
2019,Wisconsin,"(90, 92]",0,0,431,431,1
2019,Wisconsin,"(92, 94]",0,0,431,431,1
2019,Wisconsin,"(94, 96]",0,0,431,431,1
2019,Wisconsin,"(96, 98]",0,0,431,431,1
2020,Iowa,"(-22, -20]",0,0,0,232,0
2020,Iowa,"(-20, -18]",0,0,0,232,0
2020,Iowa,"(-18, -16]",0,0,0,232,0
2020,Iowa,"(-16, -14]",0,0,0,232,0
2020,Iowa,"(-14, -12]",0,0,0,232,0
2020,Iowa,"(-12, -10]",0,0,0,232,0
2020,Iowa,"(-10, -8]",0,0,0,232,0
2020,Iowa,"(-8, -6]",1,0.004310345,1,232,0.004310345
2020,Iowa,"(-6, -4]",4,0.017241379,5,232,0.021551724
2020,Iowa,"(-4, -2]",13,0.056034483,18,232,0.077586207
2020,Iowa,"(-2, 0]",24,0.103448276,42,232,0.181034483
2020,Iowa,"(0, 2]",54,0.232758621,96,232,0.413793103
2020,Iowa,"(2, 4]",40,0.172413793,136,232,0.586206897
2020,Iowa,"(4, 6]",30,0.129310345,166,232,0.715517241
2020,Iowa,"(6, 8]",24,0.103448276,190,232,0.818965517
2020,Iowa,"(8, 10]",11,0.047413793,201,232,0.86637931
2020,Iowa,"(10, 12]",8,0.034482759,209,232,0.900862069
2020,Iowa,"(12, 14]",6,0.025862069,215,232,0.926724138
2020,Iowa,"(14, 16]",8,0.034482759,223,232,0.961206897
2020,Iowa,"(16, 18]",1,0.004310345,224,232,0.965517241
2020,Iowa,"(18, 20]",1,0.004310345,225,232,0.969827586
2020,Iowa,"(20, 22]",1,0.004310345,226,232,0.974137931
2020,Iowa,"(22, 24]",0,0,226,232,0.974137931
2020,Iowa,"(24, 26]",1,0.004310345,227,232,0.978448276
2020,Iowa,"(26, 28]",1,0.004310345,228,232,0.982758621
2020,Iowa,"(28, 30]",0,0,228,232,0.982758621
2020,Iowa,"(30, 32]",0,0,228,232,0.982758621
2020,Iowa,"(32, 34]",0,0,228,232,0.982758621
2020,Iowa,"(34, 36]",1,0.004310345,229,232,0.987068966
2020,Iowa,"(36, 38]",0,0,229,232,0.987068966
2020,Iowa,"(38, 40]",0,0,229,232,0.987068966
2020,Iowa,"(40, 42]",0,0,229,232,0.987068966
2020,Iowa,"(42, 44]",0,0,229,232,0.987068966
2020,Iowa,"(44, 46]",1,0.004310345,230,232,0.99137931
2020,Iowa,"(46, 48]",0,0,230,232,0.99137931
2020,Iowa,"(48, 50]",0,0,230,232,0.99137931
2020,Iowa,"(50, 52]",0,0,230,232,0.99137931
2020,Iowa,"(52, 54]",0,0,230,232,0.99137931
2020,Iowa,"(54, 56]",0,0,230,232,0.99137931
2020,Iowa,"(56, 58]",0,0,230,232,0.99137931
2020,Iowa,"(58, 60]",0,0,230,232,0.99137931
2020,Iowa,"(60, 62]",0,0,230,232,0.99137931
2020,Iowa,"(62, 64]",0,0,230,232,0.99137931
2020,Iowa,"(64, 66]",0,0,230,232,0.99137931
2020,Iowa,"(66, 68]",0,0,230,232,0.99137931
2020,Iowa,"(68, 70]",0,0,230,232,0.99137931
2020,Iowa,"(70, 72]",1,0.004310345,231,232,0.995689655
2020,Iowa,"(72, 74]",0,0,231,232,0.995689655
2020,Iowa,"(74, 76]",0,0,231,232,0.995689655
2020,Iowa,"(76, 78]",0,0,231,232,0.995689655
2020,Iowa,"(78, 80]",1,0.004310345,232,232,1
2020,Iowa,"(80, 82]",0,0,232,232,1
2020,Iowa,"(82, 84]",0,0,232,232,1
2020,Iowa,"(84, 86]",0,0,232,232,1
2020,Iowa,"(86, 88]",0,0,232,232,1
2020,Iowa,"(88, 90]",0,0,232,232,1
2020,Iowa,"(90, 92]",0,0,232,232,1
2020,Iowa,"(92, 94]",0,0,232,232,1
2020,Iowa,"(94, 96]",0,0,232,232,1
2020,Iowa,"(96, 98]",0,0,232,232,1
2020,Michigan,"(-22, -20]",0,0,0,122,0
2020,Michigan,"(-20, -18]",0,0,0,122,0
2020,Michigan,"(-18, -16]",0,0,0,122,0
2020,Michigan,"(-16, -14]",0,0,0,122,0
2020,Michigan,"(-14, -12]",0,0,0,122,0
2020,Michigan,"(-12, -10]",0,0,0,122,0
2020,Michigan,"(-10, -8]",0,0,0,122,0
2020,Michigan,"(-8, -6]",2,0.016393443,2,122,0.016393443
2020,Michigan,"(-6, -4]",3,0.024590164,5,122,0.040983607
2020,Michigan,"(-4, -2]",3,0.024590164,8,122,0.06557377
2020,Michigan,"(-2, 0]",18,0.147540984,26,122,0.213114754
2020,Michigan,"(0, 2]",34,0.278688525,60,122,0.491803279
2020,Michigan,"(2, 4]",21,0.172131148,81,122,0.663934426
2020,Michigan,"(4, 6]",12,0.098360656,93,122,0.762295082
2020,Michigan,"(6, 8]",8,0.06557377,101,122,0.827868852
2020,Michigan,"(8, 10]",7,0.057377049,108,122,0.885245902
2020,Michigan,"(10, 12]",2,0.016393443,110,122,0.901639344
2020,Michigan,"(12, 14]",3,0.024590164,113,122,0.926229508
2020,Michigan,"(14, 16]",3,0.024590164,116,122,0.950819672
2020,Michigan,"(16, 18]",1,0.008196721,117,122,0.959016393
2020,Michigan,"(18, 20]",1,0.008196721,118,122,0.967213115
2020,Michigan,"(20, 22]",0,0,118,122,0.967213115
2020,Michigan,"(22, 24]",0,0,118,122,0.967213115
2020,Michigan,"(24, 26]",1,0.008196721,119,122,0.975409836
2020,Michigan,"(26, 28]",0,0,119,122,0.975409836
2020,Michigan,"(28, 30]",0,0,119,122,0.975409836
2020,Michigan,"(30, 32]",0,0,119,122,0.975409836
2020,Michigan,"(32, 34]",0,0,119,122,0.975409836
2020,Michigan,"(34, 36]",0,0,119,122,0.975409836
2020,Michigan,"(36, 38]",0,0,119,122,0.975409836
2020,Michigan,"(38, 40]",0,0,119,122,0.975409836
2020,Michigan,"(40, 42]",0,0,119,122,0.975409836
2020,Michigan,"(42, 44]",0,0,119,122,0.975409836
2020,Michigan,"(44, 46]",0,0,119,122,0.975409836
2020,Michigan,"(46, 48]",0,0,119,122,0.975409836
2020,Michigan,"(48, 50]",0,0,119,122,0.975409836
2020,Michigan,"(50, 52]",0,0,119,122,0.975409836
2020,Michigan,"(52, 54]",0,0,119,122,0.975409836
2020,Michigan,"(54, 56]",0,0,119,122,0.975409836
2020,Michigan,"(56, 58]",0,0,119,122,0.975409836
2020,Michigan,"(58, 60]",1,0.008196721,120,122,0.983606557
2020,Michigan,"(60, 62]",0,0,120,122,0.983606557
2020,Michigan,"(62, 64]",0,0,120,122,0.983606557
2020,Michigan,"(64, 66]",1,0.008196721,121,122,0.991803279
2020,Michigan,"(66, 68]",0,0,121,122,0.991803279
2020,Michigan,"(68, 70]",1,0.008196721,122,122,1
2020,Michigan,"(70, 72]",0,0,122,122,1
2020,Michigan,"(72, 74]",0,0,122,122,1
2020,Michigan,"(74, 76]",0,0,122,122,1
2020,Michigan,"(76, 78]",0,0,122,122,1
2020,Michigan,"(78, 80]",0,0,122,122,1
2020,Michigan,"(80, 82]",0,0,122,122,1
2020,Michigan,"(82, 84]",0,0,122,122,1
2020,Michigan,"(84, 86]",0,0,122,122,1
2020,Michigan,"(86, 88]",0,0,122,122,1
2020,Michigan,"(88, 90]",0,0,122,122,1
2020,Michigan,"(90, 92]",0,0,122,122,1
2020,Michigan,"(92, 94]",0,0,122,122,1
2020,Michigan,"(94, 96]",0,0,122,122,1
2020,Michigan,"(96, 98]",0,0,122,122,1
2020,Michigan State,"(-22, -20]",0,0,0,106,0
2020,Michigan State,"(-20, -18]",0,0,0,106,0
2020,Michigan State,"(-18, -16]",0,0,0,106,0
2020,Michigan State,"(-16, -14]",0,0,0,106,0
2020,Michigan State,"(-14, -12]",0,0,0,106,0
2020,Michigan State,"(-12, -10]",0,0,0,106,0
2020,Michigan State,"(-10, -8]",0,0,0,106,0
2020,Michigan State,"(-8, -6]",0,0,0,106,0
2020,Michigan State,"(-6, -4]",2,0.018867925,2,106,0.018867925
2020,Michigan State,"(-4, -2]",6,0.056603774,8,106,0.075471698
2020,Michigan State,"(-2, 0]",16,0.150943396,24,106,0.226415094
2020,Michigan State,"(0, 2]",33,0.311320755,57,106,0.537735849
2020,Michigan State,"(2, 4]",27,0.254716981,84,106,0.79245283
2020,Michigan State,"(4, 6]",11,0.103773585,95,106,0.896226415
2020,Michigan State,"(6, 8]",4,0.037735849,99,106,0.933962264
2020,Michigan State,"(8, 10]",3,0.028301887,102,106,0.962264151
2020,Michigan State,"(10, 12]",1,0.009433962,103,106,0.971698113
2020,Michigan State,"(12, 14]",3,0.028301887,106,106,1
2020,Michigan State,"(14, 16]",0,0,106,106,1
2020,Michigan State,"(16, 18]",0,0,106,106,1
2020,Michigan State,"(18, 20]",0,0,106,106,1
2020,Michigan State,"(20, 22]",0,0,106,106,1
2020,Michigan State,"(22, 24]",0,0,106,106,1
2020,Michigan State,"(24, 26]",0,0,106,106,1
2020,Michigan State,"(26, 28]",0,0,106,106,1
2020,Michigan State,"(28, 30]",0,0,106,106,1
2020,Michigan State,"(30, 32]",0,0,106,106,1
2020,Michigan State,"(32, 34]",0,0,106,106,1
2020,Michigan State,"(34, 36]",0,0,106,106,1
2020,Michigan State,"(36, 38]",0,0,106,106,1
2020,Michigan State,"(38, 40]",0,0,106,106,1
2020,Michigan State,"(40, 42]",0,0,106,106,1
2020,Michigan State,"(42, 44]",0,0,106,106,1
2020,Michigan State,"(44, 46]",0,0,106,106,1
2020,Michigan State,"(46, 48]",0,0,106,106,1
2020,Michigan State,"(48, 50]",0,0,106,106,1
2020,Michigan State,"(50, 52]",0,0,106,106,1
2020,Michigan State,"(52, 54]",0,0,106,106,1
2020,Michigan State,"(54, 56]",0,0,106,106,1
2020,Michigan State,"(56, 58]",0,0,106,106,1
2020,Michigan State,"(58, 60]",0,0,106,106,1
2020,Michigan State,"(60, 62]",0,0,106,106,1
2020,Michigan State,"(62, 64]",0,0,106,106,1
2020,Michigan State,"(64, 66]",0,0,106,106,1
2020,Michigan State,"(66, 68]",0,0,106,106,1
2020,Michigan State,"(68, 70]",0,0,106,106,1
2020,Michigan State,"(70, 72]",0,0,106,106,1
2020,Michigan State,"(72, 74]",0,0,106,106,1
2020,Michigan State,"(74, 76]",0,0,106,106,1
2020,Michigan State,"(76, 78]",0,0,106,106,1
2020,Michigan State,"(78, 80]",0,0,106,106,1
2020,Michigan State,"(80, 82]",0,0,106,106,1
2020,Michigan State,"(82, 84]",0,0,106,106,1
2020,Michigan State,"(84, 86]",0,0,106,106,1
2020,Michigan State,"(86, 88]",0,0,106,106,1
2020,Michigan State,"(88, 90]",0,0,106,106,1
2020,Michigan State,"(90, 92]",0,0,106,106,1
2020,Michigan State,"(92, 94]",0,0,106,106,1
2020,Michigan State,"(94, 96]",0,0,106,106,1
2020,Michigan State,"(96, 98]",0,0,106,106,1
2020,Ohio State,"(-22, -20]",0,0,0,172,0
2020,Ohio State,"(-20, -18]",0,0,0,172,0
2020,Ohio State,"(-18, -16]",0,0,0,172,0
2020,Ohio State,"(-16, -14]",0,0,0,172,0
2020,Ohio State,"(-14, -12]",0,0,0,172,0
2020,Ohio State,"(-12, -10]",0,0,0,172,0
2020,Ohio State,"(-10, -8]",0,0,0,172,0
2020,Ohio State,"(-8, -6]",0,0,0,172,0
2020,Ohio State,"(-6, -4]",4,0.023255814,4,172,0.023255814
2020,Ohio State,"(-4, -2]",6,0.034883721,10,172,0.058139535
2020,Ohio State,"(-2, 0]",15,0.087209302,25,172,0.145348837
2020,Ohio State,"(0, 2]",32,0.186046512,57,172,0.331395349
2020,Ohio State,"(2, 4]",42,0.244186047,99,172,0.575581395
2020,Ohio State,"(4, 6]",29,0.168604651,128,172,0.744186047
2020,Ohio State,"(6, 8]",9,0.052325581,137,172,0.796511628
2020,Ohio State,"(8, 10]",8,0.046511628,145,172,0.843023256
2020,Ohio State,"(10, 12]",6,0.034883721,151,172,0.877906977
2020,Ohio State,"(12, 14]",2,0.011627907,153,172,0.889534884
2020,Ohio State,"(14, 16]",4,0.023255814,157,172,0.912790698
2020,Ohio State,"(16, 18]",0,0,157,172,0.912790698
2020,Ohio State,"(18, 20]",1,0.005813953,158,172,0.918604651
2020,Ohio State,"(20, 22]",1,0.005813953,159,172,0.924418605
2020,Ohio State,"(22, 24]",1,0.005813953,160,172,0.930232558
2020,Ohio State,"(24, 26]",3,0.01744186,163,172,0.947674419
2020,Ohio State,"(26, 28]",2,0.011627907,165,172,0.959302326
2020,Ohio State,"(28, 30]",0,0,165,172,0.959302326
2020,Ohio State,"(30, 32]",2,0.011627907,167,172,0.970930233
2020,Ohio State,"(32, 34]",1,0.005813953,168,172,0.976744186
2020,Ohio State,"(34, 36]",1,0.005813953,169,172,0.98255814
2020,Ohio State,"(36, 38]",0,0,169,172,0.98255814
2020,Ohio State,"(38, 40]",0,0,169,172,0.98255814
2020,Ohio State,"(40, 42]",1,0.005813953,170,172,0.988372093
2020,Ohio State,"(42, 44]",0,0,170,172,0.988372093
2020,Ohio State,"(44, 46]",0,0,170,172,0.988372093
2020,Ohio State,"(46, 48]",0,0,170,172,0.988372093
2020,Ohio State,"(48, 50]",0,0,170,172,0.988372093
2020,Ohio State,"(50, 52]",0,0,170,172,0.988372093
2020,Ohio State,"(52, 54]",0,0,170,172,0.988372093
2020,Ohio State,"(54, 56]",0,0,170,172,0.988372093
2020,Ohio State,"(56, 58]",0,0,170,172,0.988372093
2020,Ohio State,"(58, 60]",0,0,170,172,0.988372093
2020,Ohio State,"(60, 62]",0,0,170,172,0.988372093
2020,Ohio State,"(62, 64]",1,0.005813953,171,172,0.994186047
2020,Ohio State,"(64, 66]",1,0.005813953,172,172,1
2020,Ohio State,"(66, 68]",0,0,172,172,1
2020,Ohio State,"(68, 70]",0,0,172,172,1
2020,Ohio State,"(70, 72]",0,0,172,172,1
2020,Ohio State,"(72, 74]",0,0,172,172,1
2020,Ohio State,"(74, 76]",0,0,172,172,1
2020,Ohio State,"(76, 78]",0,0,172,172,1
2020,Ohio State,"(78, 80]",0,0,172,172,1
2020,Ohio State,"(80, 82]",0,0,172,172,1
2020,Ohio State,"(82, 84]",0,0,172,172,1
2020,Ohio State,"(84, 86]",0,0,172,172,1
2020,Ohio State,"(86, 88]",0,0,172,172,1
2020,Ohio State,"(88, 90]",0,0,172,172,1
2020,Ohio State,"(90, 92]",0,0,172,172,1
2020,Ohio State,"(92, 94]",0,0,172,172,1
2020,Ohio State,"(94, 96]",0,0,172,172,1
2020,Ohio State,"(96, 98]",0,0,172,172,1
2020,Penn State,"(-22, -20]",0,0,0,207,0
2020,Penn State,"(-20, -18]",0,0,0,207,0
2020,Penn State,"(-18, -16]",0,0,0,207,0
2020,Penn State,"(-16, -14]",0,0,0,207,0
2020,Penn State,"(-14, -12]",0,0,0,207,0
2020,Penn State,"(-12, -10]",0,0,0,207,0
2020,Penn State,"(-10, -8]",0,0,0,207,0
2020,Penn State,"(-8, -6]",2,0.009661836,2,207,0.009661836
2020,Penn State,"(-6, -4]",1,0.004830918,3,207,0.014492754
2020,Penn State,"(-4, -2]",2,0.009661836,5,207,0.024154589
2020,Penn State,"(-2, 0]",29,0.140096618,34,207,0.164251208
2020,Penn State,"(0, 2]",45,0.217391304,79,207,0.381642512
2020,Penn State,"(2, 4]",60,0.289855072,139,207,0.671497585
2020,Penn State,"(4, 6]",23,0.111111111,162,207,0.782608696
2020,Penn State,"(6, 8]",18,0.086956522,180,207,0.869565217
2020,Penn State,"(8, 10]",9,0.043478261,189,207,0.913043478
2020,Penn State,"(10, 12]",3,0.014492754,192,207,0.927536232
2020,Penn State,"(12, 14]",5,0.024154589,197,207,0.951690821
2020,Penn State,"(14, 16]",2,0.009661836,199,207,0.961352657
2020,Penn State,"(16, 18]",0,0,199,207,0.961352657
2020,Penn State,"(18, 20]",0,0,199,207,0.961352657
2020,Penn State,"(20, 22]",2,0.009661836,201,207,0.971014493
2020,Penn State,"(22, 24]",3,0.014492754,204,207,0.985507246
2020,Penn State,"(24, 26]",0,0,204,207,0.985507246
2020,Penn State,"(26, 28]",0,0,204,207,0.985507246
2020,Penn State,"(28, 30]",0,0,204,207,0.985507246
2020,Penn State,"(30, 32]",2,0.009661836,206,207,0.995169082
2020,Penn State,"(32, 34]",0,0,206,207,0.995169082
2020,Penn State,"(34, 36]",1,0.004830918,207,207,1
2020,Penn State,"(36, 38]",0,0,207,207,1
2020,Penn State,"(38, 40]",0,0,207,207,1
2020,Penn State,"(40, 42]",0,0,207,207,1
2020,Penn State,"(42, 44]",0,0,207,207,1
2020,Penn State,"(44, 46]",0,0,207,207,1
2020,Penn State,"(46, 48]",0,0,207,207,1
2020,Penn State,"(48, 50]",0,0,207,207,1
2020,Penn State,"(50, 52]",0,0,207,207,1
2020,Penn State,"(52, 54]",0,0,207,207,1
2020,Penn State,"(54, 56]",0,0,207,207,1
2020,Penn State,"(56, 58]",0,0,207,207,1
2020,Penn State,"(58, 60]",0,0,207,207,1
2020,Penn State,"(60, 62]",0,0,207,207,1
2020,Penn State,"(62, 64]",0,0,207,207,1
2020,Penn State,"(64, 66]",0,0,207,207,1
2020,Penn State,"(66, 68]",0,0,207,207,1
2020,Penn State,"(68, 70]",0,0,207,207,1
2020,Penn State,"(70, 72]",0,0,207,207,1
2020,Penn State,"(72, 74]",0,0,207,207,1
2020,Penn State,"(74, 76]",0,0,207,207,1
2020,Penn State,"(76, 78]",0,0,207,207,1
2020,Penn State,"(78, 80]",0,0,207,207,1
2020,Penn State,"(80, 82]",0,0,207,207,1
2020,Penn State,"(82, 84]",0,0,207,207,1
2020,Penn State,"(84, 86]",0,0,207,207,1
2020,Penn State,"(86, 88]",0,0,207,207,1
2020,Penn State,"(88, 90]",0,0,207,207,1
2020,Penn State,"(90, 92]",0,0,207,207,1
2020,Penn State,"(92, 94]",0,0,207,207,1
2020,Penn State,"(94, 96]",0,0,207,207,1
2020,Penn State,"(96, 98]",0,0,207,207,1
2020,Wisconsin,"(-22, -20]",0,0,0,159,0
2020,Wisconsin,"(-20, -18]",0,0,0,159,0
2020,Wisconsin,"(-18, -16]",0,0,0,159,0
2020,Wisconsin,"(-16, -14]",0,0,0,159,0
2020,Wisconsin,"(-14, -12]",0,0,0,159,0
2020,Wisconsin,"(-12, -10]",0,0,0,159,0
2020,Wisconsin,"(-10, -8]",0,0,0,159,0
2020,Wisconsin,"(-8, -6]",1,0.006289308,1,159,0.006289308
2020,Wisconsin,"(-6, -4]",3,0.018867925,4,159,0.025157233
2020,Wisconsin,"(-4, -2]",7,0.044025157,11,159,0.06918239
2020,Wisconsin,"(-2, 0]",19,0.119496855,30,159,0.188679245
2020,Wisconsin,"(0, 2]",27,0.169811321,57,159,0.358490566
2020,Wisconsin,"(2, 4]",37,0.232704403,94,159,0.591194969
2020,Wisconsin,"(4, 6]",24,0.150943396,118,159,0.742138365
2020,Wisconsin,"(6, 8]",12,0.075471698,130,159,0.817610063
2020,Wisconsin,"(8, 10]",13,0.081761006,143,159,0.899371069
2020,Wisconsin,"(10, 12]",3,0.018867925,146,159,0.918238994
2020,Wisconsin,"(12, 14]",5,0.031446541,151,159,0.949685535
2020,Wisconsin,"(14, 16]",1,0.006289308,152,159,0.955974843
2020,Wisconsin,"(16, 18]",3,0.018867925,155,159,0.974842767
2020,Wisconsin,"(18, 20]",2,0.012578616,157,159,0.987421384
2020,Wisconsin,"(20, 22]",0,0,157,159,0.987421384
2020,Wisconsin,"(22, 24]",1,0.006289308,158,159,0.993710692
2020,Wisconsin,"(24, 26]",0,0,158,159,0.993710692
2020,Wisconsin,"(26, 28]",0,0,158,159,0.993710692
2020,Wisconsin,"(28, 30]",0,0,158,159,0.993710692
2020,Wisconsin,"(30, 32]",0,0,158,159,0.993710692
2020,Wisconsin,"(32, 34]",0,0,158,159,0.993710692
2020,Wisconsin,"(34, 36]",0,0,158,159,0.993710692
2020,Wisconsin,"(36, 38]",0,0,158,159,0.993710692
2020,Wisconsin,"(38, 40]",1,0.006289308,159,159,1
2020,Wisconsin,"(40, 42]",0,0,159,159,1
2020,Wisconsin,"(42, 44]",0,0,159,159,1
2020,Wisconsin,"(44, 46]",0,0,159,159,1
2020,Wisconsin,"(46, 48]",0,0,159,159,1
2020,Wisconsin,"(48, 50]",0,0,159,159,1
2020,Wisconsin,"(50, 52]",0,0,159,159,1
2020,Wisconsin,"(52, 54]",0,0,159,159,1
2020,Wisconsin,"(54, 56]",0,0,159,159,1
2020,Wisconsin,"(56, 58]",0,0,159,159,1
2020,Wisconsin,"(58, 60]",0,0,159,159,1
2020,Wisconsin,"(60, 62]",0,0,159,159,1
2020,Wisconsin,"(62, 64]",0,0,159,159,1
2020,Wisconsin,"(64, 66]",0,0,159,159,1
2020,Wisconsin,"(66, 68]",0,0,159,159,1
2020,Wisconsin,"(68, 70]",0,0,159,159,1
2020,Wisconsin,"(70, 72]",0,0,159,159,1
2020,Wisconsin,"(72, 74]",0,0,159,159,1
2020,Wisconsin,"(74, 76]",0,0,159,159,1
2020,Wisconsin,"(76, 78]",0,0,159,159,1
2020,Wisconsin,"(78, 80]",0,0,159,159,1
2020,Wisconsin,"(80, 82]",0,0,159,159,1
2020,Wisconsin,"(82, 84]",0,0,159,159,1
2020,Wisconsin,"(84, 86]",0,0,159,159,1
2020,Wisconsin,"(86, 88]",0,0,159,159,1
2020,Wisconsin,"(88, 90]",0,0,159,159,1
2020,Wisconsin,"(90, 92]",0,0,159,159,1
2020,Wisconsin,"(92, 94]",0,0,159,159,1
2020,Wisconsin,"(94, 96]",0,0,159,159,1
2020,Wisconsin,"(96, 98]",0,0,159,159,1
2021,Iowa,"(-22, -20]",0,0,0,359,0
2021,Iowa,"(-20, -18]",0,0,0,359,0
2021,Iowa,"(-18, -16]",0,0,0,359,0
2021,Iowa,"(-16, -14]",0,0,0,359,0
2021,Iowa,"(-14, -12]",0,0,0,359,0
2021,Iowa,"(-12, -10]",0,0,0,359,0
2021,Iowa,"(-10, -8]",0,0,0,359,0
2021,Iowa,"(-8, -6]",0,0,0,359,0
2021,Iowa,"(-6, -4]",11,0.030640669,11,359,0.030640669
2021,Iowa,"(-4, -2]",17,0.04735376,28,359,0.077994429
2021,Iowa,"(-2, 0]",52,0.144846797,80,359,0.222841226
2021,Iowa,"(0, 2]",81,0.225626741,161,359,0.448467967
2021,Iowa,"(2, 4]",77,0.21448468,238,359,0.662952646
2021,Iowa,"(4, 6]",40,0.111420613,278,359,0.774373259
2021,Iowa,"(6, 8]",32,0.08913649,310,359,0.863509749
2021,Iowa,"(8, 10]",15,0.04178273,325,359,0.905292479
2021,Iowa,"(10, 12]",9,0.025069638,334,359,0.930362117
2021,Iowa,"(12, 14]",6,0.016713092,340,359,0.947075209
2021,Iowa,"(14, 16]",4,0.011142061,344,359,0.95821727
2021,Iowa,"(16, 18]",2,0.005571031,346,359,0.963788301
2021,Iowa,"(18, 20]",1,0.002785515,347,359,0.966573816
2021,Iowa,"(20, 22]",3,0.008356546,350,359,0.974930362
2021,Iowa,"(22, 24]",1,0.002785515,351,359,0.977715877
2021,Iowa,"(24, 26]",0,0,351,359,0.977715877
2021,Iowa,"(26, 28]",2,0.005571031,353,359,0.983286908
2021,Iowa,"(28, 30]",0,0,353,359,0.983286908
2021,Iowa,"(30, 32]",1,0.002785515,354,359,0.986072423
2021,Iowa,"(32, 34]",0,0,354,359,0.986072423
2021,Iowa,"(34, 36]",1,0.002785515,355,359,0.988857939
2021,Iowa,"(36, 38]",0,0,355,359,0.988857939
2021,Iowa,"(38, 40]",0,0,355,359,0.988857939
2021,Iowa,"(40, 42]",1,0.002785515,356,359,0.991643454
2021,Iowa,"(42, 44]",0,0,356,359,0.991643454
2021,Iowa,"(44, 46]",1,0.002785515,357,359,0.994428969
2021,Iowa,"(46, 48]",0,0,357,359,0.994428969
2021,Iowa,"(48, 50]",0,0,357,359,0.994428969
2021,Iowa,"(50, 52]",0,0,357,359,0.994428969
2021,Iowa,"(52, 54]",0,0,357,359,0.994428969
2021,Iowa,"(54, 56]",2,0.005571031,359,359,1
2021,Iowa,"(56, 58]",0,0,359,359,1
2021,Iowa,"(58, 60]",0,0,359,359,1
2021,Iowa,"(60, 62]",0,0,359,359,1
2021,Iowa,"(62, 64]",0,0,359,359,1
2021,Iowa,"(64, 66]",0,0,359,359,1
2021,Iowa,"(66, 68]",0,0,359,359,1
2021,Iowa,"(68, 70]",0,0,359,359,1
2021,Iowa,"(70, 72]",0,0,359,359,1
2021,Iowa,"(72, 74]",0,0,359,359,1
2021,Iowa,"(74, 76]",0,0,359,359,1
2021,Iowa,"(76, 78]",0,0,359,359,1
2021,Iowa,"(78, 80]",0,0,359,359,1
